,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na
5557,t,moderate,t,1.0,Outer Sunset,37.76442,-122.47779,Condominium,Entire home/apt,5.0,2.0,2.0,2.0,Real Bed,3.0,32.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,t,moderate,t,1.0,South of Market,37.77759,-122.41494,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,2.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,t,moderate,f,3.0,Noe Valley,37.75608,-122.43331,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,27.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,t,strict_14_with_grace_period,f,1.0,South of Market,37.77051,-122.40426,Condominium,Entire home/apt,6.0,2.0,2.0,3.0,Real Bed,2.0,23.0,97.0,10.0,10.0,9.0,10.0,10.0,10.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,t,strict_14_with_grace_period,t,2.0,South of Market,37.77448,-122.40782,Townhouse,Private room,6.0,2.0,2.0,3.0,Real Bed,2.0,6.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,t,strict_14_with_grace_period,t,1.0,West of Twin Peaks,37.7401,-122.44781,House,Private room,4.0,1.0,0.0,2.0,Real Bed,2.0,50.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,f,strict_14_with_grace_period,t,1.0,Noe Valley,37.74757,-122.42921,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,16.0,86.0,8.0,10.0,10.0,10.0,10.0,9.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,f,flexible,t,1.0,South of Market,37.78778,-122.39353,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5565,f,strict_14_with_grace_period,f,1.0,South of Market,37.78909,-122.39013,Loft,Entire home/apt,5.0,2.0,2.0,4.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,f,moderate,f,2.0,Mission,37.7487,-122.40936,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5567,t,moderate,f,1.0,Castro/Upper Market,37.76293,-122.43859,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,4.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,t,moderate,f,852.0,Haight Ashbury,37.7704,-122.44943,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,191.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5569,t,moderate,t,2.0,Mission,37.75314,-122.42481,Apartment,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,1.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,f,moderate,f,2.0,Mission,37.76269,-122.42372,Condominium,Entire home/apt,8.0,2.0,2.0,6.0,Real Bed,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,t,flexible,f,2.0,Castro/Upper Market,37.75688,-122.4421,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,60.0,2.0,2.0,2.0,2.0,8.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,f,strict_14_with_grace_period,f,101.0,Western Addition,37.77178,-122.43076,House,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,90.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5573,f,strict_14_with_grace_period,f,64.0,Downtown/Civic Center,37.79001,-122.4089,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,114.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5574,f,strict_14_with_grace_period,f,64.0,Downtown/Civic Center,37.79005,-122.40903,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5575,t,moderate,t,3.0,South of Market,37.77949,-122.40817,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,f,strict_14_with_grace_period,f,2.0,Outer Sunset,37.74905,-122.48099,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,24.0,82.0,10.0,8.0,10.0,9.0,9.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,t,flexible,f,1.0,West of Twin Peaks,37.74184,-122.45374,House,Entire home/apt,15.0,3.0,6.0,11.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,316.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5578,f,strict_14_with_grace_period,f,2.0,Noe Valley,37.74408,-122.43392,House,Private room,2.0,1.5,1.0,1.0,Real Bed,2.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,f,strict_14_with_grace_period,t,3.0,Western Addition,37.77709,-122.42751,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,t,flexible,t,3.0,Haight Ashbury,37.77557,-122.43958,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,24.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,t,strict_14_with_grace_period,t,3.0,Outer Sunset,37.76024,-122.49882,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,3.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,f,flexible,t,1.0,Mission,37.75144,-122.42004,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,f,strict_14_with_grace_period,f,101.0,Western Addition,37.77596,-122.42477,Condominium,Entire home/apt,4.0,2.0,2.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,520.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5584,t,strict_14_with_grace_period,t,1.0,Mission,37.75038,-122.41228,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,31.0,96.0,10.0,10.0,9.0,10.0,10.0,9.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,f,moderate,f,1.0,Outer Richmond,37.77937,-122.50078,House,Entire home/apt,4.0,1.5,2.0,2.0,Real Bed,30.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,f,strict_14_with_grace_period,t,1.0,South of Market,37.77307,-122.40472,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,4.0,7.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,f,flexible,f,31.0,Haight Ashbury,37.77103,-122.43889,Serviced apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,184.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5588,t,moderate,t,3.0,South of Market,37.77805,-122.40769,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,30.0,2.0,100.0,9.0,10.0,9.0,10.0,9.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,f,flexible,t,1.0,South of Market,37.78339,-122.39661,Apartment,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,5.0,5.0,90.0,10.0,10.0,10.0,10.0,10.0,8.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,t,flexible,f,2.0,Excelsior,37.72003,-122.43702,House,Private room,2.0,1.5,1.0,1.0,Real Bed,1.0,11.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,f,flexible,t,4.0,Nob Hill,37.79284,-122.42037,Apartment,Private room,2.0,5.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5592,f,flexible,t,1.0,Marina,37.7978,-122.44565,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,t,moderate,f,3.0,Lakeshore,37.73222,-122.47632,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,52.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,f,strict_14_with_grace_period,t,1.0,Marina,37.79962,-122.43654,House,Private room,4.0,1.5,2.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5595,t,strict_14_with_grace_period,f,6.0,South of Market,37.78806,-122.38997,Condominium,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,t,moderate,t,5.0,Bernal Heights,37.74462,-122.41042,House,Entire home/apt,6.0,2.5,3.0,3.0,Real Bed,5.0,2.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,f,moderate,t,1.0,Presidio Heights,37.78595,-122.45822,House,Entire home/apt,7.0,1.5,3.0,3.0,Real Bed,30.0,2.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,f,moderate,f,1.0,Bernal Heights,37.74338,-122.41795,House,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,3.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,t,moderate,f,1.0,Potrero Hill,37.76361,-122.40483,Bungalow,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,f,strict_14_with_grace_period,t,1.0,South of Market,37.78932,-122.39162,Condominium,Entire home/apt,5.0,1.5,1.0,3.0,Real Bed,1.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,299.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5601,f,moderate,f,4.0,Mission,37.76148,-122.4117,Townhouse,Entire home/apt,4.0,2.0,2.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5602,t,moderate,f,2.0,Castro/Upper Market,37.76182,-122.42654,Guest suite,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,2.0,42.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,f,flexible,f,0.0,Diamond Heights,37.7431,-122.44509,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,t,strict_14_with_grace_period,t,4.0,Castro/Upper Market,37.764,-122.43348,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,26.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,f,strict_14_with_grace_period,t,2.0,Pacific Heights,37.79002,-122.4459,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5606,t,strict_14_with_grace_period,t,10.0,North Beach,37.80725,-122.42031,Apartment,Entire home/apt,8.0,2.0,3.0,4.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5607,f,flexible,f,2.0,Bayview,37.73125,-122.39434,House,Entire home/apt,8.0,3.0,4.0,4.0,Real Bed,4.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5608,f,moderate,f,3.0,Potrero Hill,37.7615,-122.4054,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,3.0,14.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,f,strict_14_with_grace_period,t,2.0,Nob Hill,37.7924,-122.41936,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5610,f,flexible,t,2.0,Inner Richmond,37.78736,-122.46497,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,113.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5611,f,strict_14_with_grace_period,t,1.0,South of Market,37.77653,-122.41602,Apartment,Entire home/apt,5.0,2.0,2.0,2.0,Real Bed,2.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,f,strict_14_with_grace_period,t,1.0,South of Market,37.77598,-122.39685,Condominium,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,6.0,10.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,f,strict_14_with_grace_period,f,1.0,Western Addition,37.77163,-122.4357,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,5.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,f,moderate,f,4.0,Bernal Heights,37.74125,-122.40956,House,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,f,flexible,t,1.0,Haight Ashbury,37.77341,-122.44602,Condominium,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,1.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,f,strict_14_with_grace_period,f,2.0,Outer Richmond,37.77955,-122.4841,Apartment,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,5.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5617,f,moderate,f,1.0,South of Market,37.77893,-122.4056,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,16.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,f,moderate,t,2.0,North Beach,37.80086,-122.40733,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,59.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,f,moderate,t,2.0,Mission,37.75109,-122.42497,Apartment,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,2.0,11.0,100.0,9.0,9.0,10.0,10.0,10.0,9.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,f,flexible,t,439.0,South of Market,37.77941,-122.39656,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,1.0,80.0,6.0,8.0,4.0,4.0,8.0,6.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,t,moderate,f,1.0,Twin Peaks,37.75392,-122.4507,House,Private room,3.0,1.0,2.0,1.0,Real Bed,1.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,f,strict_14_with_grace_period,t,1.0,Parkside,37.74425,-122.48693,Guest suite,Entire home/apt,5.0,2.0,2.0,3.0,Real Bed,1.0,38.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623,t,moderate,t,1.0,Outer Sunset,37.75789,-122.5066,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,2.0,45.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5624,t,flexible,f,2.0,Outer Mission,37.72593,-122.43734,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,2.0,90.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,t,moderate,f,852.0,Noe Valley,37.75582,-122.43934,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5626,t,moderate,f,852.0,South of Market,37.78096,-122.39826,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5627,t,moderate,f,852.0,South of Market,37.78083,-122.39835,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5628,t,moderate,f,852.0,South of Market,37.78251,-122.39803,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5629,t,strict_14_with_grace_period,f,2.0,South of Market,37.782,-122.39758,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,5.0,23.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,t,moderate,f,852.0,South of Market,37.78261,-122.39989,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5631,t,moderate,f,852.0,South of Market,37.78286,-122.39802,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5632,t,moderate,f,852.0,South of Market,37.78167,-122.39793,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,t,moderate,f,852.0,South of Market,37.78161,-122.39814,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,t,moderate,f,852.0,South of Market,37.7829,-122.39846,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,1.0,80.0,10.0,8.0,10.0,10.0,6.0,8.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,t,moderate,f,852.0,South of Market,37.78237,-122.39811,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5636,t,moderate,f,852.0,South of Market,37.7813,-122.39847,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5637,t,moderate,f,852.0,South of Market,37.7809,-122.39815,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5638,t,flexible,t,1.0,Mission,37.76697,-122.42404,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,37.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,t,strict_14_with_grace_period,t,3.0,South of Market,37.77575,-122.39477,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,7.0,97.0,9.0,10.0,10.0,10.0,10.0,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640,f,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76237,-122.42654,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,t,flexible,t,3.0,South of Market,37.77229,-122.40395,Apartment,Private room,6.0,1.0,1.0,2.0,Real Bed,1.0,37.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,t,strict_14_with_grace_period,t,1.0,Marina,37.80608,-122.43575,Villa,Entire home/apt,16.0,5.0,6.0,7.0,Real Bed,3.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,t,strict_14_with_grace_period,f,1.0,Western Addition,37.77188,-122.43529,Townhouse,Private room,1.0,1.0,1.0,1.0,Real Bed,1.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,f,flexible,f,2.0,Visitacion Valley,37.72289,-122.40441,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,36.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,t,flexible,f,2.0,Outer Sunset,37.76019,-122.50889,Apartment,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,4.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,f,flexible,t,1.0,South of Market,37.78191,-122.38959,Apartment,Private room,3.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5647,f,strict_14_with_grace_period,f,64.0,Chinatown,37.79111,-122.40821,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5648,t,moderate,f,1.0,Outer Mission,37.71694,-122.44089,Apartment,Entire home/apt,7.0,2.0,4.0,4.0,Real Bed,2.0,17.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
